enc_class	enc_method	exp	kind	class	method	param	index	uri
fw.Main#$@$#main(java.lang.String[])#$@$#new Test().run#$@$#METHOD	fw.Test	run()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/Test.java
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#testValue.intValue#$@$#METHOD	java.lang.Number	intValue()	null	null	null
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#testValue#$@$#PARAMETER	fw.numbers.LowerMatcher	evaluateLayer(T,T)	testValue	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/LowerMatcher.java
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue.intValue#$@$#METHOD	java.lang.Number	intValue()	null	null	null
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.LowerMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/LowerMatcher.java
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.LowerMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/LowerMatcher.java
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#testValue.floatValue#$@$#METHOD	java.lang.Number	floatValue()	null	null	null
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#testValue#$@$#PARAMETER	fw.numbers.LowerMatcher	evaluateLayer(T,T)	testValue	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/LowerMatcher.java
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue.floatValue#$@$#METHOD	java.lang.Number	floatValue()	null	null	null
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.LowerMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/LowerMatcher.java
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.LowerMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/LowerMatcher.java
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#testValue.doubleValue#$@$#METHOD	java.lang.Number	doubleValue()	null	null	null
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#testValue#$@$#PARAMETER	fw.numbers.LowerMatcher	evaluateLayer(T,T)	testValue	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/LowerMatcher.java
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue.doubleValue#$@$#METHOD	java.lang.Number	doubleValue()	null	null	null
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.LowerMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/LowerMatcher.java
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.LowerMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/LowerMatcher.java
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#testValue.longValue#$@$#METHOD	java.lang.Number	longValue()	null	null	null
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#testValue#$@$#PARAMETER	fw.numbers.LowerMatcher	evaluateLayer(T,T)	testValue	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/LowerMatcher.java
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue.longValue#$@$#METHOD	java.lang.Number	longValue()	null	null	null
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.LowerMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/LowerMatcher.java
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.LowerMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/LowerMatcher.java
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#testValue.shortValue#$@$#METHOD	java.lang.Number	shortValue()	null	null	null
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#testValue#$@$#PARAMETER	fw.numbers.LowerMatcher	evaluateLayer(T,T)	testValue	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/LowerMatcher.java
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue.shortValue#$@$#METHOD	java.lang.Number	shortValue()	null	null	null
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.LowerMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/LowerMatcher.java
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue.getClass#$@$#METHOD	java.lang.Object	getClass()	null	null	null
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.LowerMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/LowerMatcher.java
fw.numbers.BaseNumberMatcher#$@$#BaseNumberMatcher(T)#$@$#_value#$@$#FIELD	fw.numbers.BaseNumberMatcher	null	_value	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/BaseNumberMatcher.java
fw.numbers.BaseNumberMatcher#$@$#BaseNumberMatcher(T)#$@$#value#$@$#PARAMETER	fw.numbers.BaseNumberMatcher	BaseNumberMatcher(T)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/BaseNumberMatcher.java
fw.numbers.BaseNumberMatcher#$@$#getValue()#$@$#_value#$@$#FIELD	fw.numbers.BaseNumberMatcher	null	_value	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/BaseNumberMatcher.java
fw.numbers.BaseNumberMatcher#$@$#toString()#$@$#_value#$@$#FIELD	fw.numbers.BaseNumberMatcher	null	_value	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/BaseNumberMatcher.java
fw.numbers.EqualMatcher#$@$#EqualMatcher(fw.numbers.NumberMatcher)#$@$#base#$@$#PARAMETER	fw.numbers.EqualMatcher	EqualMatcher(fw.numbers.NumberMatcher)	base	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/EqualMatcher.java
fw.numbers.EqualMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue.equals#$@$#METHOD	java.lang.Object	equals(java.lang.Object)	null	null	null
fw.numbers.EqualMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.EqualMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/EqualMatcher.java
fw.numbers.EqualMatcher#$@$#evaluateLayer(T,T)#$@$#testValue#$@$#PARAMETER	fw.numbers.EqualMatcher	evaluateLayer(T,T)	testValue	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/EqualMatcher.java
fw.string.RegExpMatcher#$@$#RegExpMatcher(java.lang.String)#$@$#_pattern#$@$#FIELD	fw.string.RegExpMatcher	null	_pattern	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/string/RegExpMatcher.java
fw.string.RegExpMatcher#$@$#RegExpMatcher(java.lang.String)#$@$#Pattern.compile#$@$#METHOD	java.util.regex.Pattern	compile(java.lang.String)	null	null	null
fw.string.RegExpMatcher#$@$#RegExpMatcher(java.lang.String)#$@$#pattern#$@$#PARAMETER	fw.string.RegExpMatcher	RegExpMatcher(java.lang.String)	pattern	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/string/RegExpMatcher.java
fw.string.RegExpMatcher#$@$#evaluate(java.lang.String)#$@$#_pattern.matcher#$@$#METHOD	java.util.regex.Pattern	matcher(java.lang.CharSequence)	null	null	null
fw.string.RegExpMatcher#$@$#evaluate(java.lang.String)#$@$#_pattern#$@$#FIELD	fw.string.RegExpMatcher	null	_pattern	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/string/RegExpMatcher.java
fw.string.RegExpMatcher#$@$#evaluate(java.lang.String)#$@$#value#$@$#PARAMETER	fw.string.RegExpMatcher	evaluate(java.lang.String)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/string/RegExpMatcher.java
fw.string.RegExpMatcher#$@$#evaluate(java.lang.String)#$@$#matcher.find#$@$#METHOD	java.util.regex.Matcher	find()	null	null	null
fw.string.RegExpMatcher#$@$#printSuccess(java.lang.String)#$@$#Log.success#$@$#METHOD	fw.Log	success(java.lang.String,java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/Log.java
fw.string.RegExpMatcher#$@$#printSuccess(java.lang.String)#$@$#patternFound#$@$#METHOD	fw.string.RegExpMatcher	patternFound(java.lang.String)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/string/RegExpMatcher.java
fw.string.RegExpMatcher#$@$#printSuccess(java.lang.String)#$@$#value#$@$#PARAMETER	fw.string.RegExpMatcher	printSuccess(java.lang.String)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/string/RegExpMatcher.java
fw.string.RegExpMatcher#$@$#raiseFailure(java.lang.String)#$@$#Log.error#$@$#METHOD	fw.Log	error(java.lang.String,java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/Log.java
fw.string.RegExpMatcher#$@$#raiseFailure(java.lang.String)#$@$#patternNotFound#$@$#METHOD	fw.string.RegExpMatcher	patternNotFound(java.lang.String)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/string/RegExpMatcher.java
fw.string.RegExpMatcher#$@$#raiseFailure(java.lang.String)#$@$#value#$@$#PARAMETER	fw.string.RegExpMatcher	raiseFailure(java.lang.String)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/string/RegExpMatcher.java
fw.string.RegExpMatcher#$@$#printNegationSuccess(java.lang.String)#$@$#Log.success#$@$#METHOD	fw.Log	success(java.lang.String,java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/Log.java
fw.string.RegExpMatcher#$@$#printNegationSuccess(java.lang.String)#$@$#patternNotFound#$@$#METHOD	fw.string.RegExpMatcher	patternNotFound(java.lang.String)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/string/RegExpMatcher.java
fw.string.RegExpMatcher#$@$#printNegationSuccess(java.lang.String)#$@$#value#$@$#PARAMETER	fw.string.RegExpMatcher	printNegationSuccess(java.lang.String)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/string/RegExpMatcher.java
fw.string.RegExpMatcher#$@$#raiseNegationFailure(java.lang.String)#$@$#Log.error#$@$#METHOD	fw.Log	error(java.lang.String,java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/Log.java
fw.string.RegExpMatcher#$@$#raiseNegationFailure(java.lang.String)#$@$#patternFound#$@$#METHOD	fw.string.RegExpMatcher	patternFound(java.lang.String)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/string/RegExpMatcher.java
fw.string.RegExpMatcher#$@$#raiseNegationFailure(java.lang.String)#$@$#value#$@$#PARAMETER	fw.string.RegExpMatcher	raiseNegationFailure(java.lang.String)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/string/RegExpMatcher.java
fw.string.RegExpMatcher#$@$#patternFound(java.lang.String)#$@$#_pattern.pattern#$@$#METHOD	java.util.regex.Pattern	pattern()	null	null	null
fw.string.RegExpMatcher#$@$#patternFound(java.lang.String)#$@$#_pattern#$@$#FIELD	fw.string.RegExpMatcher	null	_pattern	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/string/RegExpMatcher.java
fw.string.RegExpMatcher#$@$#patternFound(java.lang.String)#$@$#value#$@$#PARAMETER	fw.string.RegExpMatcher	patternFound(java.lang.String)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/string/RegExpMatcher.java
fw.string.RegExpMatcher#$@$#patternFound(java.lang.String)#$@$#_pattern.matcher#$@$#METHOD	java.util.regex.Pattern	matcher(java.lang.CharSequence)	null	null	null
fw.string.RegExpMatcher#$@$#patternFound(java.lang.String)#$@$#_pattern#$@$#FIELD	fw.string.RegExpMatcher	null	_pattern	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/string/RegExpMatcher.java
fw.string.RegExpMatcher#$@$#patternFound(java.lang.String)#$@$#value#$@$#PARAMETER	fw.string.RegExpMatcher	patternFound(java.lang.String)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/string/RegExpMatcher.java
fw.string.RegExpMatcher#$@$#patternFound(java.lang.String)#$@$#matcher.find#$@$#METHOD	java.util.regex.Matcher	find()	null	null	null
fw.string.RegExpMatcher#$@$#patternFound(java.lang.String)#$@$#details.append#$@$#METHOD	java.lang.StringBuilder	append(java.lang.String)	null	null	null
fw.string.RegExpMatcher#$@$#patternFound(java.lang.String)#$@$#matcher.group#$@$#METHOD	java.util.regex.Matcher	group()	null	null	null
fw.string.RegExpMatcher#$@$#patternFound(java.lang.String)#$@$#matcher.find#$@$#METHOD	java.util.regex.Matcher	find()	null	null	null
fw.string.RegExpMatcher#$@$#patternFound(java.lang.String)#$@$#details.append#$@$#METHOD	java.lang.StringBuilder	append(java.lang.String)	null	null	null
fw.string.RegExpMatcher#$@$#patternFound(java.lang.String)#$@$#details.toString#$@$#METHOD	java.lang.StringBuilder	toString()	null	null	null
fw.string.RegExpMatcher#$@$#patternNotFound(java.lang.String)#$@$#_pattern.pattern#$@$#METHOD	java.util.regex.Pattern	pattern()	null	null	null
fw.string.RegExpMatcher#$@$#patternNotFound(java.lang.String)#$@$#_pattern#$@$#FIELD	fw.string.RegExpMatcher	null	_pattern	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/string/RegExpMatcher.java
fw.string.RegExpMatcher#$@$#patternNotFound(java.lang.String)#$@$#value#$@$#PARAMETER	fw.string.RegExpMatcher	patternNotFound(java.lang.String)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/string/RegExpMatcher.java
fw.collections.SizeMatcher$Comparator$1#$@$#compare(int,int)#$@$#collectionSize#$@$#PARAMETER	fw.collections.SizeMatcher$Comparator$1	compare(int,int)	collectionSize	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher$Comparator$1#$@$#compare(int,int)#$@$#expectedSize#$@$#PARAMETER	fw.collections.SizeMatcher$Comparator$1	compare(int,int)	expectedSize	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher$Comparator$2#$@$#compare(int,int)#$@$#collectionSize#$@$#PARAMETER	fw.collections.SizeMatcher$Comparator$2	compare(int,int)	collectionSize	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher$Comparator$2#$@$#compare(int,int)#$@$#expectedSize#$@$#PARAMETER	fw.collections.SizeMatcher$Comparator$2	compare(int,int)	expectedSize	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher$Comparator$3#$@$#compare(int,int)#$@$#collectionSize#$@$#PARAMETER	fw.collections.SizeMatcher$Comparator$3	compare(int,int)	collectionSize	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher$Comparator$3#$@$#compare(int,int)#$@$#expectedSize#$@$#PARAMETER	fw.collections.SizeMatcher$Comparator$3	compare(int,int)	expectedSize	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher$Comparator#$@$#Comparator(java.lang.String)#$@$#_symbol#$@$#FIELD	fw.collections.SizeMatcher$Comparator	null	_symbol	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher$Comparator#$@$#Comparator(java.lang.String)#$@$#symbol#$@$#PARAMETER	fw.collections.SizeMatcher$Comparator	Comparator(java.lang.String)	symbol	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher$Comparator#$@$#toString()#$@$#_symbol#$@$#FIELD	fw.collections.SizeMatcher$Comparator	null	_symbol	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher#$@$#SizeMatcher(int)#$@$#_expectedSize#$@$#FIELD	fw.collections.SizeMatcher	null	_expectedSize	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher#$@$#SizeMatcher(int)#$@$#size#$@$#PARAMETER	fw.collections.SizeMatcher	SizeMatcher(int)	size	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher#$@$#atLeast()#$@$#_comparator#$@$#FIELD	fw.collections.SizeMatcher	null	_comparator	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher#$@$#atLeast()#$@$#this#$@$#FIELD	fw.collections.SizeMatcher	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher#$@$#atMost()#$@$#_comparator#$@$#FIELD	fw.collections.SizeMatcher	null	_comparator	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher#$@$#atMost()#$@$#this#$@$#FIELD	fw.collections.SizeMatcher	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher#$@$#evaluate(java.util.Collection)#$@$#_comparator.compare#$@$#METHOD	fw.collections.SizeMatcher$Comparator	compare(int,int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher#$@$#evaluate(java.util.Collection)#$@$#_comparator#$@$#FIELD	fw.collections.SizeMatcher	null	_comparator	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher#$@$#evaluate(java.util.Collection)#$@$#collection.size#$@$#METHOD	java.util.Collection	size()	null	null	null
fw.collections.SizeMatcher#$@$#evaluate(java.util.Collection)#$@$#collection#$@$#PARAMETER	fw.collections.SizeMatcher	evaluate(java.util.Collection)	collection	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher#$@$#evaluate(java.util.Collection)#$@$#_expectedSize#$@$#FIELD	fw.collections.SizeMatcher	null	_expectedSize	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher#$@$#printSuccess(java.util.Collection)#$@$#Log.success#$@$#METHOD	fw.Log	success(java.lang.String,java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/Log.java
fw.collections.SizeMatcher#$@$#printSuccess(java.util.Collection)#$@$#_comparator#$@$#FIELD	fw.collections.SizeMatcher	null	_comparator	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher#$@$#printSuccess(java.util.Collection)#$@$#Integer.valueOf#$@$#METHOD	java.lang.Integer	valueOf(int)	null	null	null
fw.collections.SizeMatcher#$@$#printSuccess(java.util.Collection)#$@$#_expectedSize#$@$#FIELD	fw.collections.SizeMatcher	null	_expectedSize	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher#$@$#raiseFailure(java.util.Collection)#$@$#Log.error#$@$#METHOD	fw.Log	error(java.lang.String,java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/Log.java
fw.collections.SizeMatcher#$@$#raiseFailure(java.util.Collection)#$@$#_comparator#$@$#FIELD	fw.collections.SizeMatcher	null	_comparator	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher#$@$#raiseFailure(java.util.Collection)#$@$#Integer.valueOf#$@$#METHOD	java.lang.Integer	valueOf(int)	null	null	null
fw.collections.SizeMatcher#$@$#raiseFailure(java.util.Collection)#$@$#_expectedSize#$@$#FIELD	fw.collections.SizeMatcher	null	_expectedSize	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/collections/SizeMatcher.java
fw.collections.SizeMatcher#$@$#raiseFailure(java.util.Collection)#$@$#Integer.valueOf#$@$#METHOD	java.lang.Integer	valueOf(int)	null	null	null
fw.collections.SizeMatcher#$@$#raiseFailure(java.util.Collection)#$@$#collection.size#$@$#METHOD	java.util.Collection	size()	null	null	null
